epoch,train_loss,val_loss,iou_sargassum_denso,iou_algas_sparse,iou_sargassum_combinado,mIoU,lr
70,1.33583,2.48263,0.00175,0.00127,0.00151,0.00499,3e-05
71,1.47671,2.52117,0.00029,0.00193,0.00111,0.00438,3e-05
72,1.42751,2.43229,0.00068,0.00235,0.00152,0.00702,3e-05
73,1.25067,2.35832,0.00012,0.00475,0.00243,0.00448,3e-05
74,nan,2.3902,0.00143,0.00468,0.00306,0.00534,3e-05
75,1.26607,3.26423,0.00076,0.00269,0.00172,0.00319,3e-05
76,1.1336,2.43784,9e-05,0.00252,0.00131,0.00501,3e-05
77,1.28404,2.30278,0.00268,0.00316,0.00292,0.00496,3e-05
78,1.17111,2.27855,0.0001,0.00229,0.0012,0.00474,3e-05
79,1.15221,2.28582,9e-05,0.00266,0.00137,0.00392,3e-05
80,1.12673,2.27498,0.0001,0.00233,0.00122,0.00474,3e-05
81,1.18302,2.82897,0.00076,0.00079,0.00078,0.0059,3e-05
82,nan,2.52163,0.0,0.00266,0.00133,0.00619,3e-05
83,1.24746,2.40686,0.00033,0.00241,0.00137,0.00553,3e-05
84,1.12932,2.3105,0.00121,0.00092,0.00107,0.00544,3e-05
85,1.07659,2.19813,0.00404,0.00437,0.0042,0.00659,3e-05
86,0.98067,2.32844,0.00685,0.00337,0.00511,0.0076,3e-05
87,1.12196,2.19112,0.00155,0.0019,0.00173,0.00598,3e-05
88,0.96069,2.18932,0.0015,0.00092,0.00121,0.00579,3e-05
89,0.93545,2.26303,0.00106,0.00548,0.00327,0.00524,3e-05
90,nan,2.2204,0.00106,0.00627,0.00366,0.00509,3e-05
91,0.91754,2.38762,0.00053,0.00227,0.0014,0.00551,3e-05
92,0.91996,2.22834,0.00054,0.00413,0.00234,0.00689,3e-05
93,0.87426,2.0862,0.00148,0.00372,0.0026,0.00472,3e-05
94,0.96474,2.03666,0.00063,0.00146,0.00105,0.00717,3e-05
95,1.03256,2.2651,0.00507,0.00301,0.00404,0.00839,3e-05
96,0.89911,2.25311,0.00176,0.00127,0.00151,0.00608,3e-05
97,0.8722,2.00937,0.00585,0.01012,0.00799,0.00909,3e-05
98,1.1481,2.11597,0.00656,0.00392,0.00524,0.00698,3e-05
99,0.94281,2.04267,0.00072,0.00105,0.00088,0.00675,3e-05
100,0.81643,2.0204,0.00224,0.00195,0.0021,0.00648,3e-05
101,0.8278,2.11585,0.00299,0.00218,0.00258,0.00898,3e-05
102,nan,1.95136,0.00227,0.00138,0.00182,0.00828,3e-05
103,0.81648,2.0714,0.00238,0.00185,0.00211,0.00834,3e-05
104,0.79477,2.23098,0.00177,0.00079,0.00128,0.00841,3e-05
105,0.95667,1.96837,0.00127,0.00806,0.00466,0.00866,3e-05
106,0.72518,2.07721,0.00146,0.00441,0.00294,0.01353,3e-05
107,0.80014,2.31697,0.00487,0.00339,0.00413,0.00806,3e-05
108,0.74237,1.91261,0.00566,0.0112,0.00843,0.01455,3e-05
109,0.73494,1.85394,0.00229,0.00227,0.00228,0.00824,3e-05
110,0.57804,1.7721,0.00501,0.00196,0.00349,0.01102,3e-05
111,nan,1.9388,0.00825,0.00145,0.00485,0.00873,3e-05
112,0.59763,1.9212,0.00311,0.00374,0.00343,0.00917,3e-05
113,nan,1.86845,0.00254,0.00271,0.00263,0.00995,3e-05
114,0.66804,2.11965,0.00174,0.00087,0.00131,0.01467,3e-05
115,0.69697,1.9578,0.00108,0.0031,0.00209,0.01037,3e-05
116,0.64437,2.03788,0.00058,0.00122,0.0009,0.01105,3e-05
117,0.64053,2.01483,0.00131,0.00234,0.00182,0.00944,3e-05
118,0.75825,1.8557,0.00164,0.00251,0.00208,0.0086,3e-05
119,0.61847,2.04779,0.00059,0.00174,0.00116,0.00934,3e-05
120,0.67725,2.09481,1e-05,0.00096,0.00049,0.00987,1.5e-05
121,0.54683,1.92296,0.00189,0.002,0.00194,0.00927,1.5e-05
122,0.548,1.87932,0.00233,0.00362,0.00298,0.00885,1.5e-05
123,0.48991,1.82424,0.00278,0.00176,0.00227,0.0109,1.5e-05
124,0.44028,1.84231,0.00169,0.00184,0.00176,0.00921,1.5e-05
125,nan,1.80226,0.00226,0.0011,0.00168,0.0125,1.5e-05
126,0.51911,1.78142,0.00173,0.00253,0.00213,0.01156,1.5e-05
127,0.44688,1.96659,0.00142,0.00056,0.00099,0.01147,1.5e-05
128,0.54375,1.71829,0.00332,0.00342,0.00337,0.01589,1.5e-05
129,0.50576,1.79969,0.00361,0.00133,0.00247,0.00977,1.5e-05
130,0.47245,1.76254,0.00165,0.00287,0.00226,0.01161,1.5e-05
131,nan,1.99011,0.00259,0.00068,0.00163,0.01064,1.5e-05
132,0.55022,1.84736,0.00479,0.00125,0.00302,0.01496,1.5e-05
133,nan,1.83894,0.0119,0.00184,0.00687,0.01402,1.5e-05
134,0.43702,1.71779,0.00293,0.00183,0.00238,0.01496,1.5e-05
135,0.45826,1.82167,0.00295,0.00153,0.00224,0.01177,1.5e-05
136,0.40854,1.80968,0.00273,0.0013,0.00202,0.01094,1.5e-05
137,0.43219,1.7407,0.00223,0.00327,0.00275,0.01044,1.5e-05
138,0.46952,1.91234,0.00295,0.00061,0.00178,0.01388,1.5e-05
139,0.40914,1.731,0.00332,0.00101,0.00216,0.01154,1.5e-05
140,0.34991,1.79843,0.00113,0.00231,0.00172,0.01087,1.5e-05
141,0.44098,1.88035,0.00259,0.00156,0.00207,0.00619,1.5e-05
142,0.38739,1.88923,0.00187,0.00085,0.00136,0.01152,1.5e-05
143,0.3888,1.76818,0.00266,0.00123,0.00195,0.01584,1.5e-05
144,0.34947,1.90483,0.00518,0.00116,0.00317,0.01602,7.5e-06
145,0.31482,1.75961,0.00259,0.00194,0.00226,0.01459,7.5e-06
146,0.3542,1.83064,0.00528,0.0035,0.00439,0.01665,7.5e-06
147,nan,1.71676,0.00284,0.00197,0.00241,0.01227,7.5e-06
148,0.34634,1.82033,0.00177,0.00114,0.00146,0.01378,7.5e-06
149,0.38965,1.97006,0.00206,0.00134,0.0017,0.01329,7.5e-06
150,0.34531,1.80825,0.00258,0.00076,0.00167,0.01285,7.5e-06
