epoch,train_loss,val_loss,iou_sargassum_denso,iou_algas_sparse,iou_sargassum_combinado,mIoU,lr
75,0.46919,1.53852,0.00143,0.00049,0.00096,0.01168,3e-05
76,0.46881,1.49389,0.00134,0.00093,0.00113,0.0123,3e-05
77,nan,1.55776,0.00122,0.00131,0.00126,0.01066,3e-05
78,0.4246,1.48623,0.00123,0.00293,0.00208,0.01176,3e-05
79,0.45817,1.45618,0.00169,0.00139,0.00154,0.00992,3e-05
80,0.4064,1.47095,0.00232,0.00126,0.00179,0.00837,3e-05
81,0.40714,1.41811,0.00859,0.00195,0.00527,0.01117,3e-05
82,0.35711,1.49799,0.00102,0.00122,0.00112,0.01069,3e-05
83,0.38306,1.58038,0.00211,0.00151,0.00181,0.01272,3e-05
84,0.33973,1.51197,0.00262,0.00239,0.0025,0.01138,3e-05
85,0.3646,1.46712,0.00307,0.0025,0.00279,0.01231,3e-05
86,0.37193,1.5159,0.00101,0.00169,0.00135,0.01367,3e-05
87,0.35375,1.40719,0.00232,0.00283,0.00258,0.01294,1.5e-05
88,0.30406,1.42864,0.00184,0.0008,0.00132,0.01026,1.5e-05
89,0.30241,1.41183,0.00117,0.00105,0.00111,0.01354,1.5e-05
90,0.33167,1.40155,0.00092,0.00038,0.00065,0.0111,1.5e-05
91,0.31918,1.3482,0.00131,0.001,0.00115,0.01506,1.5e-05
92,0.32942,1.37592,0.00135,0.00203,0.00169,0.01214,1.5e-05
93,0.26662,1.43444,0.00111,0.00141,0.00126,0.01094,1.5e-05
94,0.32342,1.31469,0.00466,0.00122,0.00294,0.01522,1.5e-05
95,0.29546,1.3291,0.00329,0.0012,0.00224,0.0172,1.5e-05
96,0.27796,1.37704,0.00228,0.00119,0.00173,0.01152,1.5e-05
97,0.24271,1.33436,0.00093,0.00226,0.0016,0.01209,1.5e-05
98,0.26297,1.50131,0.00188,0.00176,0.00182,0.01119,1.5e-05
99,0.25157,1.4664,0.00269,0.00141,0.00205,0.01127,1.5e-05
100,0.24469,1.50924,0.00138,0.00142,0.0014,0.01237,1.5e-05
101,0.24277,1.46076,0.00423,0.00111,0.00267,0.01142,1.5e-05
102,0.28099,1.57275,0.00112,0.00092,0.00102,0.01279,1.5e-05
103,0.28156,1.52962,0.00131,0.00173,0.00152,0.01348,1.5e-05
104,0.24564,1.55541,0.00375,0.00172,0.00274,0.01344,1.5e-05
105,0.29357,1.51126,0.00356,0.00074,0.00215,0.01237,1.5e-05
106,0.2299,1.4121,0.00293,0.00177,0.00235,0.01321,1.5e-05
107,0.26332,1.48875,0.00331,0.00166,0.00249,0.01369,1.5e-05
108,0.21151,1.45525,0.00446,0.00102,0.00274,0.01254,7.5e-06
109,0.2372,1.52057,0.00328,0.00153,0.0024,0.01134,7.5e-06
110,0.20104,1.53048,0.00376,0.00111,0.00243,0.0127,7.5e-06
111,0.21061,1.50017,0.00226,0.00249,0.00237,0.01095,7.5e-06
112,0.18389,1.44999,0.00289,0.00258,0.00273,0.01228,7.5e-06
113,0.25115,1.56457,0.00154,0.00235,0.00195,0.01285,7.5e-06
114,0.16632,1.54601,0.00296,0.00075,0.00186,0.01161,7.5e-06
115,0.21822,1.56666,0.00138,0.00084,0.00111,0.01255,7.5e-06
116,0.20657,1.53909,0.00239,0.00164,0.00202,0.01437,7.5e-06
117,0.21705,1.58715,0.00254,0.00076,0.00165,0.01278,7.5e-06
118,0.21032,1.60801,0.00138,0.0012,0.00129,0.01363,7.5e-06
119,0.18951,1.5147,0.0039,0.00129,0.00259,0.01335,7.5e-06
