epoch,train_loss,val_loss,iou_sargassum_denso,iou_algas_sparse,iou_sargassum_combinado,mIoU,lr
81,1.52059,2.35745,0.00493,0.00217,0.00355,0.00874,2.982e-05
82,1.11625,2.1433,0.00133,0.00021,0.00077,0.00891,2.974e-05
83,1.12524,2.05973,0.00195,0.00142,0.00169,0.00778,2.964e-05
84,1.06433,1.99244,0.00191,0.00123,0.00157,0.0088,2.953e-05
85,1.07678,2.18314,0.00132,0.00031,0.00081,0.0106,2.941e-05
86,1.14243,2.04037,0.0018,0.00289,0.00235,0.00854,2.927e-05
87,1.04469,1.67982,0.00127,0.00059,0.00093,0.00884,2.912e-05
88,0.91576,1.84599,0.00086,0.00019,0.00053,0.00739,2.895e-05
89,0.96968,1.96033,0.00384,0.00207,0.00295,0.01003,2.877e-05
90,0.82515,2.25,0.00115,0.00027,0.00071,0.00719,2.858e-05
91,1.07479,2.06895,0.00265,0.00029,0.00147,0.00862,2.837e-05
92,0.93418,1.98638,0.0013,0.00071,0.001,0.00999,2.815e-05
93,0.90714,1.74837,0.00183,0.00091,0.00137,0.01082,2.792e-05
94,0.93582,1.69813,0.00275,0.0005,0.00162,0.00773,2.767e-05
95,0.87429,2.18349,0.00483,0.0005,0.00267,0.0104,2.741e-05
96,0.76518,1.93003,0.00134,0.00025,0.0008,0.00812,2.714e-05
97,0.78506,2.44136,0.00172,0.00048,0.0011,0.00844,2.686e-05
98,0.88181,2.227,0.00265,0.00041,0.00153,0.00972,2.657e-05
99,0.94121,2.37926,0.00187,0.00046,0.00117,0.01058,2.626e-05
100,0.81009,2.2444,0.00129,0.00046,0.00087,0.0088,2.595e-05
101,0.79231,2.31066,0.00054,0.00076,0.00065,0.00952,2.562e-05
102,0.91526,1.79656,0.00315,0.00047,0.00181,0.00924,2.528e-05
103,0.73623,1.56479,0.00147,0.0002,0.00084,0.00946,2.494e-05
104,0.811,1.52072,0.00413,0.00067,0.0024,0.00916,2.458e-05
105,0.71231,1.52917,0.00109,0.00036,0.00073,0.00737,2.421e-05
106,0.79075,1.86262,0.00159,0.00016,0.00088,0.00731,2.384e-05
107,0.80974,2.35059,0.00082,0.00053,0.00067,0.0095,2.345e-05
108,0.78603,1.82114,0.00124,0.00047,0.00086,0.00723,2.306e-05
109,0.99782,1.56997,0.00262,0.00064,0.00163,0.00891,2.266e-05
110,0.72578,1.50126,0.00167,0.00081,0.00124,0.00902,2.225e-05
111,0.72707,1.43319,0.00291,0.00083,0.00187,0.00883,2.184e-05
112,0.75943,1.48575,0.00177,0.00029,0.00103,0.00852,2.142e-05
113,0.78939,1.428,0.00258,0.00035,0.00146,0.00945,2.099e-05
114,0.64016,1.42454,0.00274,0.00086,0.0018,0.00923,2.055e-05
115,0.68547,1.39147,0.00209,0.00122,0.00165,0.01047,2.011e-05
116,0.74184,1.50937,0.0017,0.00024,0.00097,0.00924,1.967e-05
117,0.6025,1.69486,0.00241,0.00089,0.00165,0.0113,1.922e-05
