epoch,train_loss,val_loss,iou_sargassum_denso,iou_algas_sparse,iou_sargassum_combinado,mIoU,lr
1,3.5088,3.73061,0.0,7e-05,3e-05,0.00098,3e-05
2,3.0393,3.42718,0.00039,0.00035,0.00037,0.00119,3e-05
3,2.69464,3.65762,0.00152,0.0002,0.00086,0.00045,3e-05
4,2.54822,3.43726,0.003,0.00011,0.00155,0.00123,3e-05
5,2.3872,3.4935,4e-05,0.00059,0.00032,0.00175,3e-05
6,2.41236,3.22588,0.00168,0.00136,0.00152,0.0018,3e-05
7,2.11162,3.16422,0.00396,0.00129,0.00263,0.00178,3e-05
8,2.11992,3.5114,0.0012,0.00108,0.00114,0.00123,3e-05
9,2.02299,2.85347,0.00079,0.0011,0.00095,0.0025,3e-05
10,2.0663,2.95141,0.00158,0.00284,0.00221,0.00319,3e-05
11,1.9873,2.81397,0.00533,0.00366,0.00449,0.00304,3e-05
12,1.96689,2.75607,0.00323,0.0006,0.00191,0.00255,3e-05
13,1.95795,2.75454,0.00091,7e-05,0.00049,0.00267,3e-05
14,1.9586,2.56288,0.00145,0.00487,0.00316,0.00278,3e-05
15,nan,2.72544,0.0,0.00041,0.00021,0.00397,3e-05
16,1.78858,2.78115,0.00376,0.00099,0.00238,0.00373,3e-05
17,1.67359,2.69315,0.00094,0.00044,0.00069,0.005,3e-05
18,1.81335,2.52206,0.00047,0.00216,0.00132,0.00426,3e-05
19,1.76812,2.55447,0.00086,0.0004,0.00063,0.00419,3e-05
20,1.76237,2.3581,0.00093,0.00162,0.00128,0.00383,3e-05
21,1.65477,2.51707,0.00091,0.00432,0.00261,0.00369,3e-05
22,1.60303,2.44025,0.00079,0.0033,0.00205,0.00433,3e-05
23,1.57878,2.42751,0.00079,0.00148,0.00113,0.00423,3e-05
24,1.58664,2.39917,0.00064,0.00128,0.00096,0.00578,3e-05
25,1.53513,2.56465,0.00129,0.00104,0.00116,0.00696,3e-05
26,1.54538,2.22063,0.00074,0.00464,0.00269,0.00368,3e-05
27,1.47658,2.1754,0.00107,0.00555,0.00331,0.00389,3e-05
28,1.50188,2.27838,0.00407,0.00375,0.00391,0.00506,3e-05
29,1.48252,2.21243,2e-05,0.00131,0.00067,0.00397,3e-05
30,1.29801,2.08648,0.00127,0.00723,0.00425,0.00416,3e-05
31,1.32802,2.02987,0.00318,0.00368,0.00343,0.00562,3e-05
32,1.29007,2.19253,0.00281,0.00413,0.00347,0.0049,3e-05
33,1.37354,2.04598,0.00309,0.00383,0.00346,0.00599,3e-05
34,1.29846,2.19558,0.00114,0.00184,0.00149,0.00487,3e-05
35,1.20671,2.01128,0.00291,0.00523,0.00407,0.00452,3e-05
36,1.1919,1.91136,0.00155,0.00545,0.0035,0.0055,3e-05
37,1.11185,1.88448,0.00104,0.00066,0.00085,0.00583,3e-05
38,1.15387,2.05178,0.0,0.00281,0.00141,0.00389,3e-05
39,1.1789,1.90728,0.00072,0.00164,0.00118,0.00754,3e-05
40,nan,1.88892,0.00172,0.00427,0.003,0.00602,3e-05
41,1.12492,1.84208,0.00204,0.00118,0.00161,0.00634,3e-05
42,1.12849,1.88019,0.0014,0.00032,0.00086,0.00721,3e-05
43,1.13308,1.89954,0.00042,0.00049,0.00046,0.00511,3e-05
44,1.0046,1.72565,0.00274,0.00109,0.00191,0.00682,3e-05
45,1.04776,1.81889,0.00128,0.00024,0.00076,0.00608,3e-05
46,nan,1.72358,0.0022,0.00129,0.00174,0.00591,3e-05
47,nan,1.75726,0.00107,0.00037,0.00072,0.00686,3e-05
48,0.87127,1.91446,0.00121,0.0007,0.00095,0.00696,3e-05
49,0.92294,1.61455,0.00147,0.00082,0.00114,0.00569,3e-05
50,0.99265,1.69766,0.00162,0.00042,0.00102,0.00738,3e-05
51,0.89918,1.64437,0.00133,0.00086,0.0011,0.0072,3e-05
52,0.86609,1.79342,0.00524,0.00054,0.00289,0.0065,3e-05
53,0.96808,1.66079,0.00057,0.00094,0.00076,0.00708,3e-05
54,0.73504,1.69844,0.00058,0.00097,0.00078,0.01083,3e-05
55,nan,1.6283,0.0026,0.00079,0.00169,0.00818,3e-05
56,0.79459,1.77089,0.00074,0.00086,0.0008,0.00681,3e-05
57,0.73695,1.75624,0.00263,0.00177,0.0022,0.01097,3e-05
58,0.82108,1.58062,0.00112,0.00084,0.00098,0.01118,3e-05
59,0.77613,1.68297,0.00362,0.00177,0.0027,0.00986,3e-05
60,0.7524,1.6753,0.00213,0.00073,0.00143,0.00845,3e-05
61,0.68416,1.85053,0.00174,0.00028,0.00101,0.00625,3e-05
62,0.74615,1.65043,0.00079,0.00117,0.00098,0.00833,3e-05
63,0.69122,1.64978,0.00358,0.00124,0.00241,0.01025,3e-05
64,nan,1.61202,0.00183,0.00171,0.00177,0.00901,3e-05
65,nan,1.52995,0.00135,0.00217,0.00176,0.01059,3e-05
66,0.63433,1.57668,0.0022,0.00138,0.00179,0.01347,3e-05
67,nan,1.632,0.00171,0.00098,0.00135,0.0102,3e-05
68,0.63247,1.50918,0.00154,0.00289,0.00222,0.00801,3e-05
69,nan,1.50456,0.00115,0.00102,0.00108,0.00887,3e-05
70,0.59237,1.48524,0.00128,0.00315,0.00222,0.00839,3e-05
71,0.59368,1.55472,0.00075,0.00173,0.00124,0.00768,3e-05
72,0.63008,1.64108,0.00301,0.00144,0.00223,0.01021,3e-05
73,0.54306,1.69675,0.00112,0.00064,0.00088,0.0086,3e-05
74,0.52862,1.64044,0.00071,0.00145,0.00108,0.01104,3e-05
75,0.47552,1.67143,0.00259,0.00178,0.00218,0.01107,3e-05
76,0.46991,1.73958,0.00526,0.00119,0.00322,0.01105,3e-05
