epoch,train_loss,val_loss,iou_sargassum_denso,iou_algas_sparse,iou_sargassum_combinado,mIoU,lr
1,3.7349,3.7694,0.00249,0.00273,0.00261,0.00154,3e-05
2,3.12992,3.57708,0.00183,0.00228,0.00206,0.001,3e-05
3,2.68984,3.55488,0.00189,0.00326,0.00257,0.00269,3e-05
4,2.56069,3.86368,0.00125,0.00193,0.00159,0.00262,3e-05
5,2.52083,3.29205,0.00405,0.00442,0.00424,0.00323,3e-05
6,2.38428,3.30708,0.00156,0.00289,0.00222,0.00305,3e-05
7,2.30651,3.03682,0.00203,0.0033,0.00266,0.00345,3e-05
8,2.06589,3.15451,0.00173,0.00075,0.00124,0.00346,3e-05
9,1.96588,3.0288,0.00122,0.0003,0.00076,0.00376,3e-05
10,1.97782,2.69027,0.00057,0.00121,0.00089,0.00315,3e-05
11,1.81486,2.54043,0.00319,0.00061,0.0019,0.00293,3e-05
12,1.78826,2.71693,0.00051,0.00056,0.00054,0.00267,3e-05
13,1.52072,2.50741,0.00076,0.00087,0.00081,0.00435,3e-05
14,1.35405,2.35448,0.00076,0.00128,0.00102,0.00303,3e-05
15,nan,2.33163,0.0006,0.00103,0.00082,0.00331,3e-05
16,nan,2.30441,0.00041,0.00047,0.00044,0.00342,3e-05
17,1.24563,2.21229,0.00048,0.0015,0.00099,0.00365,3e-05
18,1.15304,2.21205,0.00041,0.00136,0.00089,0.00424,3e-05
19,nan,2.24662,0.00042,0.00033,0.00038,0.00318,3e-05
20,1.16318,2.10078,0.00042,0.00038,0.0004,0.00325,3e-05
21,1.22716,1.95015,0.00052,0.003,0.00176,0.00324,3e-05
22,1.06747,2.10209,0.00038,0.0007,0.00054,0.00372,3e-05
23,1.06173,2.14761,0.00047,0.00095,0.00071,0.00278,3e-05
24,1.02199,1.94367,0.00048,0.00044,0.00046,0.00304,3e-05
25,0.95715,1.91027,0.00071,0.00048,0.0006,0.0033,3e-05
26,0.95582,1.91853,0.00045,0.00082,0.00064,0.00352,3e-05
27,0.85941,1.92669,0.00056,0.00029,0.00043,0.00341,3e-05
28,0.9016,1.92461,0.00044,0.00056,0.0005,0.00477,3e-05
29,0.84605,1.84552,0.00049,0.00048,0.00049,0.0034,3e-05
30,0.82878,1.9641,0.00016,0.00102,0.00059,0.00396,3e-05
31,0.87303,1.86843,0.00043,0.0006,0.00051,0.00392,3e-05
32,0.85077,1.87437,0.00048,0.00046,0.00047,0.00475,3e-05
33,nan,1.86187,0.00048,0.00046,0.00047,0.00397,3e-05
34,0.7923,1.87602,0.00057,0.00068,0.00062,0.00636,3e-05
35,0.82352,1.9104,0.00077,0.00057,0.00067,0.00617,3e-05
36,nan,2.06249,0.00012,0.00086,0.00049,0.00492,3e-05
37,0.80524,1.93375,0.00015,0.00035,0.00025,0.00459,3e-05
38,0.75709,1.92835,0.00047,0.00108,0.00078,0.0062,3e-05
39,0.7586,1.88051,0.00061,0.00183,0.00122,0.0045,3e-05
40,0.78511,1.72521,0.00052,0.0051,0.00281,0.0068,3e-05
41,0.71363,1.78601,0.00086,0.00046,0.00066,0.00616,3e-05
42,0.76201,1.75638,0.00132,0.00099,0.00115,0.00604,3e-05
43,0.76583,1.7883,0.00346,0.00065,0.00206,0.00687,3e-05
44,0.66175,1.81891,0.00052,0.00154,0.00103,0.00655,3e-05
45,0.69642,1.8391,0.00042,0.00057,0.0005,0.0074,3e-05
46,0.69575,1.67378,0.00047,0.00179,0.00113,0.00645,3e-05
47,0.61986,1.89476,0.00075,0.00056,0.00065,0.00959,3e-05
48,0.56764,1.74978,0.00085,0.001,0.00092,0.00704,3e-05
49,0.58134,1.63922,0.00043,0.00345,0.00194,0.00811,3e-05
50,0.58264,1.86204,0.00053,0.0013,0.00091,0.00769,3e-05
51,0.52694,1.66811,0.00042,0.00127,0.00084,0.00756,3e-05
52,0.64316,1.7757,0.00057,0.00123,0.0009,0.00815,3e-05
53,0.50442,1.72534,0.00053,0.00058,0.00055,0.00651,3e-05
54,0.50223,1.81516,0.00093,0.00063,0.00078,0.00602,3e-05
55,0.51479,1.65253,0.00084,0.00123,0.00103,0.00857,3e-05
56,0.51121,1.7203,0.00054,0.00178,0.00116,0.00891,3e-05
57,0.57042,1.77898,0.00046,0.00152,0.00099,0.00864,3e-05
