epoch,train_loss,val_loss,iou_sargassum_denso,iou_algas_sparse,iou_sargassum_combinado,mIoU,lr
75,0.63459,1.60965,0.00088,0.00112,0.001,0.00788,1.5e-05
76,0.55284,1.54543,0.00063,0.00113,0.00088,0.00938,1.5e-05
77,nan,1.58946,0.00117,0.00121,0.00119,0.0072,1.5e-05
78,0.50472,1.60981,0.00109,0.00246,0.00178,0.00888,1.5e-05
79,0.55647,1.66979,0.0007,0.0015,0.0011,0.00562,1.5e-05
80,0.52853,1.62364,0.00053,0.00073,0.00063,0.00802,7.5e-06
81,0.50135,1.56922,0.00077,0.00124,0.00101,0.00766,7.5e-06
82,0.51889,1.60656,0.00074,0.00162,0.00118,0.00647,7.5e-06
83,0.5019,1.56212,0.00194,0.00113,0.00154,0.00703,7.5e-06
84,0.49695,1.61575,0.00056,0.00095,0.00076,0.00785,7.5e-06
85,0.48348,1.5676,0.00325,0.00112,0.00218,0.007,7.5e-06
86,0.46549,1.57298,0.00252,0.00067,0.00159,0.00741,7.5e-06
87,0.459,1.51868,0.00092,0.00074,0.00083,0.0066,7.5e-06
88,0.39569,1.49566,0.00146,0.00075,0.00111,0.00843,7.5e-06
89,0.45839,1.51192,0.00068,0.00142,0.00105,0.00974,3.75e-06
90,0.49768,1.4864,0.00078,0.00157,0.00117,0.0085,3.75e-06
91,0.45764,1.53012,0.00113,0.00192,0.00153,0.00767,3.75e-06
92,0.45727,1.53977,0.00128,0.00157,0.00143,0.00839,3.75e-06
93,0.43093,1.51322,0.00161,0.00188,0.00174,0.00805,3.75e-06
94,0.45586,1.57588,0.00116,0.00063,0.0009,0.00685,3.75e-06
95,0.42553,1.51698,0.00092,0.00062,0.00077,0.00721,3.75e-06
